,PMODE,TOTTR_R,INCOM_R,HHVEH_R,DNYC,HHSIZE,TRPDUR,TRPDIST_HN
2085,19,1,2,2,0,1,28,7.22
2086,19,2,2,2,0,1,27,5.57
2087,19,1,2,2,0,1,11,2.35
2088,19,1,2,2,0,1,10,2.71
2089,19,1,2,2,0,1,3,0.4
2090,23,1,2,2,0,1,31,3.34
2091,23,1,2,2,0,1,10,1.98
2092,19,1,4,2,0,2,60,39.0
2093,6,1,9,2,1,4,80,0.0
2094,17,1,9,2,0,4,40,16.7
2095,17,2,9,2,0,4,54,16.31
2096,17,3,9,2,0,4,4,0.42
2097,6,1,2,3,1,4,85,29.36
2098,19,1,2,3,0,4,10,3.28
2099,19,1,2,3,0,4,10,3.28
2100,19,1,2,3,0,4,10,3.28
2101,19,1,2,3,0,4,20,3.28
2102,19,1,4,3,0,4,18,6.95
2103,19,1,4,3,0,4,2,0.87
2104,19,1,4,3,0,4,9,0.87
2105,19,1,4,3,0,4,9,0.87
2106,19,1,4,3,0,4,16,5.95
2107,19,2,4,3,0,4,11,2.13
2108,19,2,4,3,0,4,7,1.01
2109,19,1,4,3,0,4,33,15.91
2110,19,1,4,3,0,4,31,11.86
2111,19,1,9,2,0,2,39,19.72
2112,19,1,9,2,0,2,36,17.52
2113,19,1,9,2,0,2,9,1.6
2114,19,1,9,2,0,2,5,0.37
2115,19,1,9,2,1,2,95,28.2
2116,19,1,9,2,0,2,27,7.27
2117,19,1,4,3,1,2,50,0.0
2118,19,1,2,1,0,1,60,26.09
2119,19,1,2,1,0,1,70,26.53
2120,19,1,3,2,1,2,70,20.9
2121,6,1,4,2,1,3,78,37.17
2122,19,1,4,2,1,3,60,41.93
2123,19,1,4,3,0,4,30,16.11
2124,19,1,4,3,0,4,45,16.14
2125,6,1,3,1,1,2,117,17.73
2126,15,1,3,1,1,2,95,8.36
2127,19,1,4,2,1,3,90,22.6
2128,6,2,4,2,1,3,70,24.71
2129,6,1,4,2,1,3,85,19.65
2130,17,3,4,2,1,4,60,15.97
2131,17,2,4,2,0,4,5,2.6
2132,19,1,4,2,0,4,30,10.85
2133,19,1,4,2,0,4,15,5.34
2134,19,1,4,2,0,4,10,5.24
2135,6,1,2,2,1,2,78,0.0
2136,19,1,2,2,0,2,25,2.79
2137,19,1,2,2,0,2,30,2.79
2138,19,1,4,2,1,3,30,14.62
2139,19,1,4,2,0,3,13,2.14
2140,19,1,4,2,0,3,5,2.51
2141,19,1,4,2,0,3,5,2.51
2142,6,1,4,1,1,4,60,19.01
2143,6,1,4,1,1,4,110,23.62
2144,6,1,4,2,1,3,75,0.0
2145,6,1,4,2,1,3,90,21.55
2146,19,1,4,3,0,3,21,12.28
2147,23,1,4,3,0,3,9,0.77
2148,23,1,4,3,0,3,9,0.77
2149,19,1,4,3,0,3,21,12.0
2150,19,1,2,3,0,2,40,0.0
2151,19,1,2,3,1,2,75,0.0
2152,19,3,2,3,1,2,20,4.98
2153,23,1,4,1,0,3,10,0.49
2154,23,1,4,1,0,3,10,0.49
2155,19,1,2,3,0,4,17,7.68
2156,19,1,2,3,0,4,18,7.59
2157,19,1,4,2,1,2,90,0.0
2158,19,1,4,2,1,2,30,10.7
2159,19,1,4,2,0,2,20,4.71
2160,19,1,4,2,0,2,30,7.55
2161,19,1,4,2,0,2,30,7.36
2162,19,1,4,2,0,2,30,4.76
2163,23,1,4,2,0,2,1,0.46
2164,23,1,4,2,0,2,1,0.46
2165,23,1,4,2,0,2,1,0.46
2166,23,1,4,2,0,2,1,0.46
2167,19,1,2,3,0,4,6,1.27
2168,19,1,2,3,0,4,7,1.27
2169,19,1,2,3,0,4,5,1.06
2170,19,1,2,3,0,4,3,0.3
2171,19,1,2,3,0,4,5,1.06
2172,19,1,2,3,0,4,25,7.45
2173,19,1,2,3,0,4,25,7.5
2174,19,1,2,3,0,4,20,2.18
2175,19,1,2,3,0,4,19,2.12
2176,19,3,4,1,0,3,9,1.37
2177,19,1,4,1,1,3,28,11.13
2178,19,1,4,1,0,3,5,0.87
2179,19,1,4,1,0,3,4,0.87
2180,19,1,4,1,0,3,20,9.43
2181,19,1,4,1,0,3,5,1.87
2182,19,2,4,3,0,5,20,5.56
2183,19,1,4,3,0,5,5,3.02
2184,19,1,4,3,0,5,10,1.82
2185,19,1,4,3,0,5,20,2.18
2186,19,1,4,3,0,5,8,0.41
2187,19,2,4,3,0,5,30,5.56
2188,19,1,4,2,0,2,3,0.54
2189,19,1,4,2,0,2,29,11.02
2190,19,1,4,2,0,2,15,3.68
2191,19,1,4,2,0,2,11,3.56
2192,19,1,4,2,0,2,10,3.56
2193,19,1,4,2,0,2,35,6.09
2194,19,1,4,2,0,2,11,3.02
2195,19,1,4,2,0,2,7,3.02
2196,19,1,4,2,0,2,7,0.54
2197,19,1,4,1,0,3,15,3.01
2198,19,1,4,1,0,3,15,3.05
2199,19,2,3,1,0,2,10,1.53
2200,19,1,3,1,0,2,13,5.49
2201,19,1,3,1,0,2,20,5.9
2202,19,2,3,1,0,2,13,1.11
2203,19,3,3,1,0,2,3,1.11
2204,19,1,3,1,0,2,13,5.96
2205,19,1,3,1,0,2,27,6.66
2206,19,2,3,1,0,2,3,1.03
2207,19,1,2,2,0,1,30,10.81
2208,19,1,2,2,0,1,45,10.9
2209,19,1,2,2,0,1,15,2.09
2210,19,1,2,2,0,1,15,2.07
2211,19,1,4,2,0,2,50,11.92
2212,19,1,4,2,0,2,45,11.67
2213,19,1,4,2,0,2,15,2.54
2214,19,1,4,2,0,2,15,2.59
2215,19,1,4,2,0,3,20,2.6
2216,19,1,4,2,0,3,11,2.56
2217,19,1,4,2,0,2,10,4.39
2218,19,1,4,2,0,2,14,4.11
2219,19,1,4,2,0,2,15,5.7
2220,19,1,4,2,0,2,25,12.21
2221,19,1,4,2,0,2,2,0.89
2222,19,1,4,2,0,2,8,2.34
2223,19,1,4,2,0,2,3,1.08
2224,19,1,4,2,0,2,12,4.46
2225,19,1,4,2,0,2,17,6.9
2226,19,2,4,2,0,2,12,6.29
2227,19,2,4,2,0,2,7,2.91
2228,19,1,4,2,0,2,7,2.64
2229,19,1,2,3,0,2,20,5.22
2230,19,1,2,3,0,2,20,5.22
2231,19,1,4,3,0,3,35,13.1
2232,19,1,4,3,0,3,30,13.59
2233,19,1,4,3,0,3,20,15.11
2234,19,1,4,3,0,3,2,0.38
2235,19,1,4,3,0,3,2,0.38
2236,19,1,4,3,0,3,30,14.9
2237,19,1,1,1,0,1,16,1.74
2238,19,1,1,1,0,1,12,1.74
2239,19,1,4,2,0,4,13,6.25
2240,19,1,4,2,0,4,11,6.03
2241,19,3,4,2,0,4,4,0.76
2242,19,2,4,2,0,4,1,0.76
2243,19,1,4,2,0,4,13,1.44
2244,19,1,4,2,0,4,47,23.93
2245,19,1,4,2,0,4,91,24.99
2246,19,1,1,3,0,3,7,7.07
2247,19,1,1,3,0,3,14,3.52
2248,19,1,1,3,0,3,3,0.93
2249,19,1,1,3,0,3,5,3.52
2250,19,1,1,3,0,3,26,6.87
2251,19,1,4,3,0,5,15,9.7
2252,19,1,4,3,0,5,15,10.1
2253,19,1,2,2,0,1,28,10.11
2254,19,1,2,2,0,1,12,2.1
2255,19,1,2,2,0,1,7,2.1
2256,19,1,2,2,0,1,28,12.22
2257,19,1,2,2,0,1,6,1.18
2258,19,1,2,2,0,1,6,1.18
2259,19,1,4,2,0,3,64,47.64
2260,19,1,4,2,0,3,60,47.65
2261,19,1,4,2,0,3,5,0.75
2262,19,1,4,2,0,3,3,0.75
2263,19,1,4,2,0,3,4,0.75
2264,19,1,4,2,0,3,7,0.75
2265,19,1,4,2,0,3,6,0.75
2266,19,1,4,2,0,3,2,0.75
2267,19,1,4,2,0,3,4,0.75
2268,19,1,4,2,0,3,9,0.75
2269,19,2,4,2,0,3,5,2.33
2270,19,2,4,2,0,3,4,3.41
2271,19,2,4,2,0,3,9,1.67
2272,19,2,4,2,0,3,2,0.75
2273,19,1,4,2,0,3,2,0.75
2274,19,1,4,2,0,3,3,0.75
2275,19,2,4,2,0,3,3,0.75
2276,6,1,2,1,1,4,75,30.12
2277,19,1,2,1,0,4,15,5.49
2278,19,1,2,1,0,4,15,6.51
2279,19,1,4,3,0,3,15,3.78
2280,19,1,4,3,0,3,10,5.08
2281,19,1,4,3,0,3,15,2.07
2282,19,1,4,3,0,3,15,4.12
2283,19,1,4,3,0,3,5,2.56
2284,19,1,4,3,0,3,10,1.91
2285,19,1,4,3,0,3,30,6.24
2286,19,1,4,3,0,3,10,4.86
2287,19,1,4,3,0,3,60,26.81
2288,19,1,4,3,0,3,60,25.11
2289,19,1,4,3,0,3,30,11.31
2290,19,1,3,2,0,3,20,3.91
2291,19,1,3,2,0,3,30,3.91
2292,19,2,2,1,0,2,7,5.33
2293,17,2,2,1,0,2,10,5.12
2294,19,1,2,1,0,2,9,5.33
2295,19,1,2,1,0,2,10,5.12
2296,19,1,2,1,0,1,20,2.99
2297,19,1,2,1,0,1,20,2.97
2298,19,1,4,2,0,2,6,0.0
2299,19,1,4,2,0,2,9,0.0
2300,19,1,4,2,0,2,15,0.0
2301,19,1,1,2,0,3,40,16.06
2302,19,1,1,2,0,3,13,5.57
2303,19,1,1,2,0,3,20,11.02
2304,19,1,1,2,0,3,47,9.33
2305,19,1,2,3,0,2,30,7.44
2306,19,1,2,3,0,2,30,7.44
2307,6,1,2,0,0,1,30,4.11
2308,6,1,2,0,0,1,30,3.84
2309,19,1,4,1,1,1,16,26.74
2310,19,1,2,3,0,6,15,1.6
2311,19,1,2,3,0,6,15,1.61
2312,19,1,2,2,0,3,12,6.34
2313,19,1,2,2,0,3,20,3.92
2314,19,1,2,2,0,3,40,6.77
2315,19,1,2,2,0,3,25,4.49
2316,19,1,2,2,0,3,15,1.91
2317,19,1,2,2,0,3,15,7.51
2318,19,1,2,2,0,3,30,7.38
2319,19,1,2,2,0,3,10,0.67
2320,19,2,2,2,0,5,5,2.5
2321,19,1,2,2,0,5,21,8.7
2322,19,1,2,2,0,5,32,7.9
2323,19,1,4,2,0,2,7,2.49
2324,19,1,4,2,0,2,10,2.48
2325,19,1,4,2,0,4,15,4.74
2326,19,1,4,2,0,4,15,4.79
2327,19,1,4,3,0,4,20,9.89
2328,19,1,4,3,0,4,25,11.62
2329,19,1,4,3,1,4,40,20.76
2330,19,1,4,3,0,4,30,5.4
2331,19,1,4,3,0,3,7,1.4
2332,19,1,4,3,0,3,10,1.4
2333,19,1,4,3,0,3,10,1.4
2334,19,1,4,3,0,3,10,1.4
2335,6,1,4,3,1,3,102,0.0
2336,6,1,4,3,1,3,100,0.0
2337,6,2,3,2,1,3,80,32.44
2338,19,1,3,2,0,3,15,0.0
2339,19,1,3,2,0,3,20,0.0
2340,19,1,3,3,0,3,15,5.75
2341,19,1,3,3,0,3,20,5.68
2342,6,1,2,2,1,2,85,31.17
2343,19,2,4,3,0,4,33,17.89
2344,19,2,4,3,0,4,30,17.63
2345,19,1,4,3,0,4,10,3.41
2346,19,1,4,3,0,4,10,3.41
2347,19,1,2,2,0,4,25,12.25
2348,19,1,2,2,0,4,2,1.62
2349,19,1,2,2,0,4,13,0.93
2350,19,1,2,2,0,4,1,0.55
2351,19,1,2,2,0,4,2,0.55
2352,19,1,2,2,0,4,12,2.33
2353,19,1,2,2,0,4,54,11.72
2354,19,1,2,2,1,4,35,31.37
2355,19,1,4,2,0,3,13,3.69
2356,19,1,4,2,0,3,5,4.59
2357,19,1,4,2,0,3,8,3.66
2358,19,1,4,2,0,3,19,10.09
2359,19,1,4,2,0,3,25,9.09
2360,19,1,2,1,0,2,20,17.31
2361,19,1,2,1,0,2,30,17.07
2362,19,1,4,2,0,2,20,8.43
2363,19,1,4,2,0,2,25,8.82
2364,19,1,4,2,0,2,5,2.33
2365,19,1,4,2,0,2,10,3.77
2366,6,1,4,2,1,4,70,31.37
2367,19,1,4,2,0,4,2,0.65
2368,19,1,4,2,0,4,12,2.52
2369,19,1,4,2,0,4,14,2.52
2370,19,1,3,2,0,3,5,1.56
2371,6,1,3,2,1,3,110,31.12
2372,19,2,2,1,0,2,9,1.32
2373,19,1,2,1,0,2,3,1.98
2374,19,1,2,1,0,2,23,0.0
2375,19,1,2,1,0,2,47,0.0
2376,19,1,4,3,0,4,33,17.38
2377,19,1,4,3,0,4,70,29.93
2378,19,1,4,3,0,4,40,25.18
2379,19,1,4,3,0,4,23,6.1
2380,19,3,4,3,0,4,5,0.65
2381,19,1,4,3,0,4,30,14.5
2382,19,2,4,3,1,4,150,27.37
2383,19,1,4,3,0,4,36,6.09
2384,19,1,4,3,0,4,40,13.28
2385,19,2,4,3,0,4,5,0.65
2386,19,1,4,2,0,2,15,1.46
2387,19,1,4,2,0,2,24,1.51
2388,19,1,2,2,0,2,25,8.8
2389,19,1,2,2,0,2,40,8.61
2390,19,1,4,3,0,2,7,1.67
2391,19,1,4,3,0,2,9,1.82
2392,19,1,4,3,0,2,15,8.27
2393,19,1,4,3,0,2,15,7.78
2394,19,1,4,3,0,2,15,8.27
2395,19,1,4,3,0,2,20,7.78
2396,19,2,4,2,0,4,9,4.36
2397,19,2,4,2,0,4,11,3.96
2398,19,4,4,2,0,4,2,0.81
2399,6,1,4,2,1,4,105,23.34
2400,19,1,3,3,1,3,33,21.07
2401,19,1,2,2,0,3,17,3.63
2402,19,1,2,2,0,3,25,0.0
2403,19,1,2,2,0,3,45,0.0
2404,19,1,9,3,0,4,5,2.95
2405,19,1,9,3,0,4,10,1.65
2406,19,2,4,2,0,2,48,37.33
2407,19,2,4,2,0,2,51,40.76
2408,19,1,4,3,0,3,30,12.46
2409,19,1,4,3,0,3,30,12.16
2410,6,1,2,2,1,2,60,20.6
2411,19,1,9,2,0,2,40,10.43
2412,19,1,9,2,0,2,90,11.09
2413,19,1,4,2,0,2,9,5.96
2414,19,1,4,2,0,2,9,4.69
2415,19,2,4,2,0,2,5,0.0
2416,19,2,4,2,0,2,17,0.0
2417,6,1,4,2,0,2,69,17.43
2418,6,1,4,2,0,2,134,0.0
2419,17,2,4,2,0,2,17,0.0
2420,19,1,4,3,0,4,42,12.28
2421,19,1,4,3,0,4,12,1.77
2422,19,1,4,3,0,4,10,1.84
2423,19,1,4,3,0,4,38,13.1
2424,19,1,4,3,0,4,12,3.66
2425,19,1,4,3,0,4,5,2.18
2426,19,1,4,3,0,4,36,23.41
2427,19,1,4,3,0,4,40,25.3
2428,19,1,4,3,0,4,25,10.09
2429,19,1,4,3,0,4,32,9.09
2430,19,1,4,3,1,4,15,14.34
2431,19,1,4,3,0,4,10,0.81
2432,19,1,4,3,0,4,25,5.4
2433,19,1,4,3,0,4,15,0.87
2434,19,1,4,3,0,4,15,0.87
2435,19,1,4,3,0,4,30,5.42
2436,19,1,4,3,0,4,15,2.19
2437,19,3,3,3,0,3,1,0.29
2438,19,3,3,3,0,3,5,3.33
2439,19,1,3,3,0,3,32,16.29
2440,19,1,3,3,0,3,51,15.17
2441,19,1,3,3,0,3,14,14.95
2442,19,1,3,3,0,3,38,20.15
2443,19,1,3,3,0,3,24,6.93
2444,19,1,3,3,0,3,14,3.07
2445,19,1,4,3,0,4,25,11.15
2446,19,1,4,3,1,4,85,18.4
2447,19,1,3,3,0,2,34,9.72
2448,19,1,3,3,0,2,40,11.48
2449,19,1,3,3,0,2,20,6.09
2450,19,1,3,3,0,2,15,0.0
2451,19,1,3,3,0,2,7,0.0
2452,19,1,3,3,0,2,11,0.0
2453,19,1,3,3,0,2,6,0.43
2454,19,1,4,3,0,4,32,20.44
2455,19,1,4,3,1,4,10,1.35
2456,19,1,4,3,0,4,24,9.43
2457,19,1,4,3,0,4,2,0.52
2458,19,1,4,3,0,4,22,8.94
2459,19,1,4,3,0,4,4,1.44
2460,6,1,4,3,1,4,65,36.75
2461,19,1,4,3,0,4,6,1.44
2462,19,1,4,3,0,4,6,1.44
2463,19,1,4,3,0,4,1,0.37
2464,19,1,4,3,0,4,4,0.37
2465,19,1,4,3,0,4,6,1.44
2466,19,1,4,3,0,3,77,64.37
2467,19,1,2,2,0,2,50,14.98
2468,19,1,2,2,0,2,45,14.86
2469,19,1,4,2,1,3,40,11.41
2470,19,1,4,3,1,5,55,20.64
2471,19,1,4,3,1,5,70,16.88
2472,19,1,3,1,1,1,60,16.98
2473,19,1,4,2,0,3,11,8.31
2474,17,2,4,2,0,3,34,8.85
2475,19,2,4,2,1,3,75,26.97
2476,19,1,4,2,0,3,10,7.24
2477,19,1,4,2,0,3,15,8.26
2478,17,2,4,2,1,3,75,26.97
2479,19,2,3,2,0,2,30,6.26
2480,19,2,3,2,0,2,20,6.31
2481,19,3,3,2,1,2,60,41.67
2482,19,2,1,2,0,4,4,0.75
2483,19,1,1,2,0,4,4,3.25
2484,19,1,1,2,0,4,9,3.25
2485,19,1,1,2,0,4,10,0.75
2486,19,2,1,2,0,4,2,0.75
2487,19,2,1,2,0,4,6,0.75
2488,19,1,1,2,0,4,12,0.75
2489,19,1,1,2,0,4,4,2.81
2490,19,1,1,2,0,4,5,2.81
2491,19,1,1,2,0,4,6,2.81
2492,19,1,1,2,0,4,9,2.81
2493,19,2,1,2,0,4,10,0.75
2494,19,1,3,3,0,6,25,21.5
2495,19,1,3,3,0,6,5,0.88
2496,19,1,3,3,0,6,30,21.49
2497,19,1,4,3,0,2,28,18.19
2498,19,1,4,3,0,2,35,18.95
2499,19,1,4,3,0,2,10,5.76
2500,19,1,4,3,0,2,10,6.88
2501,19,2,4,2,0,3,6,2.28
2502,19,1,4,2,0,3,17,1.96
2503,19,1,4,2,0,3,16,1.96
2504,19,2,4,2,0,3,7,2.28
2505,19,2,4,2,0,3,2,2.28
2506,19,2,4,2,0,3,4,2.28
2507,19,1,4,2,0,3,34,14.57
2508,19,1,4,2,0,3,43,14.38
2509,19,3,4,2,0,4,15,0.98
2510,19,2,4,2,0,4,5,0.98
2511,19,1,4,2,0,4,35,12.62
2512,19,1,4,2,0,4,10,0.74
2513,19,1,4,2,0,4,10,0.74
2514,19,1,4,2,0,4,50,12.21
2515,19,1,4,3,0,5,75,22.15
2516,19,1,4,3,0,5,70,25.38
2517,19,2,4,3,0,5,11,4.53
2518,19,2,4,3,0,5,5,1.94
2519,19,1,4,3,0,5,14,7.37
2520,19,1,4,3,0,5,15,6.52
2521,19,1,4,3,0,5,15,9.97
2522,19,1,4,3,0,5,15,9.44
2523,19,1,2,3,0,3,180,67.99
2524,19,1,2,3,0,3,15,1.22
2525,19,1,4,2,0,4,30,20.45
2526,19,1,4,2,1,4,45,43.25
2527,19,1,3,3,0,3,45,25.35
2528,19,1,3,3,0,3,60,25.43
2529,19,1,4,3,0,2,36,18.5
2530,19,1,4,3,0,2,7,0.46
2531,19,1,4,3,0,2,34,18.25
2532,19,1,4,3,0,2,36,17.69
2533,19,1,4,3,0,2,32,12.98
2534,19,1,4,3,0,2,16,4.85
2535,19,1,4,3,0,2,3,0.71
2536,19,1,4,3,0,3,19,0.0
2537,19,1,4,3,0,3,33,0.0
2538,19,1,4,3,0,3,10,0.0
2539,19,1,4,3,0,3,10,0.0
2540,19,1,2,2,0,2,5,1.47
2541,19,1,2,2,0,2,4,1.47
2542,19,1,3,2,0,4,30,16.69
2543,19,1,3,2,0,4,20,10.7
2544,19,1,3,2,0,4,20,6.74
2545,19,1,4,3,0,2,25,14.98
2546,19,1,4,3,0,2,15,5.4
2547,19,1,4,3,0,2,20,15.04
2548,19,1,4,3,0,2,5,0.47
2549,19,1,4,3,0,2,30,23.72
2550,19,1,4,3,0,2,30,27.6
2551,19,1,4,3,0,2,40,14.29
2552,19,1,4,3,0,2,75,40.38
2553,19,1,4,3,0,2,30,14.69
2554,19,1,4,3,0,2,30,0.0
2555,19,1,4,3,0,2,45,0.0
2556,19,1,2,3,0,5,35,0.0
2557,19,1,2,3,0,5,45,0.0
2558,19,1,4,1,0,1,27,18.47
2559,19,1,4,1,0,1,39,17.5
2560,19,1,4,3,0,2,15,5.7
2561,19,1,4,3,0,2,10,3.55
2562,19,1,4,3,0,2,19,8.23
2563,19,1,4,2,0,4,3,0.44
2564,19,1,4,2,1,4,45,43.9
2565,19,1,4,2,0,2,30,14.13
2566,19,1,4,2,0,2,30,14.3
2567,19,1,4,3,0,2,70,30.76
2568,19,1,4,3,0,2,75,30.2
2569,19,1,2,2,0,3,28,19.38
2570,19,1,2,2,0,3,31,19.89
2571,19,1,2,1,0,1,50,21.62
2572,19,1,2,1,0,1,8,1.94
2573,19,1,2,1,0,1,2,0.37
2574,19,1,2,1,0,1,7,1.89
2575,19,1,2,1,0,1,25,7.68
2576,19,1,2,1,0,1,73,20.47
2577,19,1,2,1,0,1,5,1.69
2578,19,1,2,2,0,2,6,3.28
2579,19,1,2,2,0,2,7,3.27
2580,19,1,2,2,0,2,55,32.3
2581,19,1,2,2,0,2,60,33.65
2582,6,1,2,1,1,1,97,40.88
2583,17,2,2,3,0,3,30,11.75
2584,17,2,2,3,0,3,30,11.77
2585,19,1,2,3,0,2,20,0.77
2586,19,1,2,3,0,2,30,5.41
2587,19,1,4,3,0,5,45,26.53
2588,19,1,4,3,0,5,45,27.33
2589,19,1,2,3,0,3,10,3.33
2590,19,1,2,3,0,3,10,3.37
2591,19,1,2,2,0,2,38,15.69
2592,19,1,2,2,0,2,15,10.33
2593,19,1,2,2,0,2,22,10.36
2594,19,1,2,2,0,2,28,11.93
2595,19,1,2,2,0,2,16,10.33
2596,19,1,2,2,0,2,25,10.36
2597,19,1,2,2,0,2,5,0.77
2598,19,1,2,2,0,2,28,8.36
2599,19,1,2,2,0,2,19,3.83
2600,19,1,2,2,0,2,45,15.77
2601,19,1,4,3,0,4,33,21.2
2602,17,2,4,3,0,4,180,21.3
2603,19,2,4,3,0,4,19,1.82
2604,19,1,4,3,0,4,3,2.8
2605,19,1,4,3,0,4,6,5.21
2606,19,1,4,3,0,4,4,5.15
2607,19,1,4,3,0,4,5,2.8
2608,19,1,3,2,0,4,25,0.5
2609,19,2,3,2,1,4,50,39.22
2610,19,1,2,2,0,2,85,35.41
2611,19,1,2,2,0,2,10,1.41
2612,19,1,2,2,0,2,10,1.41
2613,19,1,2,2,0,2,105,35.66
2614,19,1,2,2,0,2,14,23.88
2615,19,1,2,2,0,2,15,24.65
2616,19,1,2,2,0,2,18,10.46
2617,19,1,2,2,0,2,18,7.15
2618,19,1,2,2,0,2,15,0.75
2619,19,1,2,2,0,2,2,8.47
2620,19,1,2,2,0,2,35,7.76
2621,19,1,2,2,0,2,73,20.43
2622,19,1,2,2,0,2,40,22.01
2623,19,1,4,3,0,1,40,19.98
2624,19,1,4,3,0,1,40,19.94
2625,19,1,2,2,0,3,15,2.81
2626,19,1,2,2,0,3,15,2.81
2627,19,1,9,3,0,1,13,3.47
2628,19,1,9,3,0,1,46,14.37
2629,19,1,9,3,0,1,30,14.61
2630,19,1,9,3,0,1,18,3.47
2631,19,1,4,2,0,2,26,20.65
2632,19,1,4,2,0,2,29,20.74
2633,19,1,4,2,0,2,26,0.0
2634,19,1,4,2,0,2,25,0.0
2635,19,1,9,3,0,2,55,31.04
2636,19,1,9,3,0,2,70,31.91
2637,19,1,2,2,0,3,40,11.26
2638,19,1,2,2,0,3,35,11.34
2639,23,1,1,0,0,1,10,1.56
2640,23,1,1,0,0,1,15,1.56
2641,23,1,1,0,0,1,10,0.57
2642,23,1,1,0,0,1,25,0.57
2643,19,1,4,3,0,5,30,17.45
2644,19,1,4,3,0,5,60,18.4
2645,19,1,9,1,0,2,5,3.59
2646,19,1,9,1,0,2,4,1.53
2647,19,1,9,1,0,2,9,3.87
2648,19,1,9,1,0,2,10,3.08
2649,19,1,9,1,0,2,15,3.19
2650,19,1,4,3,0,5,22,5.21
2651,19,1,4,3,0,5,20,5.27
2652,19,1,9,3,0,2,50,32.26
2653,19,1,9,3,0,2,55,39.4
2654,19,1,9,3,0,2,45,12.82
2655,19,3,2,2,0,4,10,3.75
2656,19,1,2,2,0,4,9,4.37
2657,19,1,2,2,0,4,7,0.47
2658,19,1,2,2,0,4,6,2.31
2659,19,1,2,2,0,4,7,2.45
2660,19,1,2,2,0,4,9,0.97
2661,19,1,2,2,0,4,44,0.97
2662,19,1,2,2,0,4,13,2.88
2663,19,1,3,2,0,4,15,5.64
2664,19,2,3,2,0,4,4,0.9
2665,19,2,3,2,0,4,16,5.66
2666,15,1,3,2,0,4,65,5.64
2667,17,2,3,2,0,4,4,0.9
2668,17,2,3,2,0,4,16,5.66
2669,6,1,4,3,1,2,120,41.61
2670,19,1,4,3,0,5,5,2.63
2671,19,1,4,3,0,5,20,8.22
2672,19,1,4,3,0,5,20,6.97
2673,19,1,4,3,0,5,30,42.96
2674,19,1,4,3,0,5,50,42.89
2675,19,2,4,3,0,5,20,6.97
2676,19,2,4,3,0,5,20,8.22
2677,19,2,4,3,0,5,5,2.63
2678,19,1,4,3,0,5,45,42.75
2679,19,1,4,3,0,5,60,41.16
2680,19,1,4,3,0,5,5,2.63
2681,19,1,4,3,0,3,45,10.61
2682,19,1,4,3,0,3,30,10.24
2683,19,1,4,3,0,3,25,3.02
2684,19,1,4,3,0,3,45,15.77
2685,19,1,4,3,0,3,45,15.74
2686,6,2,1,2,1,3,85,31.12
2687,19,2,4,2,0,3,40,18.09
2688,19,1,4,2,1,3,40,12.36
2689,19,1,4,2,0,3,15,3.24
2690,19,2,4,2,0,3,40,20.0
2691,19,2,4,2,0,3,15,1.84
2692,19,1,4,2,0,3,10,2.5
2693,19,1,4,2,0,3,10,2.58
2694,6,1,4,2,1,3,125,38.18
2695,19,1,3,1,0,1,115,19.72
2696,19,1,3,1,0,1,45,21.7
2697,19,1,4,2,0,2,35,11.69
2698,19,1,4,2,0,2,40,11.76
2699,19,1,4,2,0,4,15,5.67
2700,19,1,4,2,0,4,15,5.67
2701,17,2,4,3,1,5,125,38.7
2702,17,2,4,3,1,5,125,38.7
2703,19,1,1,3,0,2,15,4.17
2704,19,1,1,3,0,2,20,3.93
2705,19,1,2,3,0,5,5,0.46
2706,19,1,2,3,0,5,5,0.46
2707,19,1,2,3,0,5,15,5.03
2708,19,1,2,3,0,5,17,5.23
2709,19,1,2,3,0,5,10,1.86
2710,19,1,2,3,0,5,10,2.66
2711,6,1,4,3,1,4,96,0.0
2712,6,1,4,2,1,4,118,41.44
2713,19,1,4,2,0,4,17,7.15
2714,19,1,4,2,0,4,18,7.02
2715,19,2,4,3,0,2,14,9.88
2716,19,2,4,3,0,2,3,1.39
2717,19,2,4,3,0,2,5,1.39
2718,19,2,4,3,0,2,3,8.52
2719,19,2,4,3,0,2,4,1.67
2720,19,2,4,3,0,2,15,6.23
2721,6,1,4,3,1,2,132,38.21
2722,19,1,4,2,0,3,15,2.28
2723,19,1,4,2,0,3,15,3.04
2724,19,1,4,2,0,3,20,4.17
2725,19,1,4,3,0,3,25,7.72
2726,19,1,4,3,0,3,30,7.73
2727,19,1,4,3,0,3,30,5.29
2728,19,1,4,3,0,3,30,5.29
2729,6,1,4,3,1,4,100,37.55
2730,6,1,4,3,1,3,86,0.0
2731,19,2,4,3,0,3,45,11.6
2732,19,1,4,3,0,3,10,7.31
2733,19,1,4,3,0,3,16,7.26
2734,19,2,4,3,0,3,49,11.84
2735,19,1,2,2,0,2,20,21.45
2736,19,1,2,2,0,2,1,0.75
2737,19,1,2,2,0,2,4,0.75
2738,19,1,2,2,0,2,34,15.6
2739,19,1,2,2,0,2,3,1.61
2740,19,1,2,2,0,2,2,1.61
2741,19,1,2,2,0,2,15,3.55
2742,6,1,9,3,1,3,108,0.0
2743,19,1,9,3,0,3,16,11.59
2744,19,1,9,3,0,3,7,0.6
2745,19,1,9,3,0,3,7,0.6
2746,19,1,9,3,0,3,21,10.65
2747,19,1,2,2,0,4,5,2.16
