,Unnamed: 0,PLSAM,SAMPN,PERNO,PLANO,ORIG_HOME,HHSIZE,DEST_HOME,TOUR_PURP,OTPURP,DTPURP,OTPURP_AGG,DTPURP_AGG,DTPURP2,LTMODE_AGG,MODE_SAMP,TOTTR,TRPDUR,TRPDIST_HN,TRPDUR_HN,OZIP,DZIP,HZIP,DNYC,GEO_GROUP1,GEO_GROUP2_O,GEO_GROUP3_O,PMODE,PMODE1,PAMODE,PMODE_R,PMODE_R2,PMODE_R3,WORK_PURP,WORKTRIP,TOD_R,TOD_R1,TOTTR_R,TRPDUR_R,TRIPDIST_R1,TRIPDIST_R2,INCOM_R,HHVEH_R
1172,1172,30048340109,3004834,1,9,0,2,0,6,19,19,6,6,0,2.1,9.0,2,8,4.56,11.01,11716,11782,11769,0,3,2,1,19,11,,1,1,1,2,2,2,2,2,1,2.0,3.0,4,2
1173,1173,30048340110,3004834,1,10,0,2,1,6,19,3,6,0,0,2.1,9.0,2,24,4.25,10.25,11782,11769,11769,0,3,2,1,19,11,,1,1,1,2,2,2,2,2,3,3.0,4.0,4,2
1174,1174,30048340111,3004834,1,11,1,2,0,1,3,14,0,1,0,1.0,9.0,1,30,13.5,24.35,11769,11719,11769,0,3,2,1,19,11,,1,1,1,1,1,3,3,1,3,5.0,6.0,4,2
1175,1175,30048340112,3004834,1,12,0,2,1,1,14,3,1,0,0,1.0,9.0,1,36,14.76,28.52,11719,11769,11769,0,3,2,1,19,11,,1,1,1,1,1,3,3,1,3,5.0,6.0,4,2
1176,1176,30048340202,3004834,2,2,1,2,0,1,3,9,0,1,0,2.2,9.0,2,43,30.79,54.06,11769,11771,11769,0,3,2,1,17,10,,1,1,1,1,1,1,1,2,3,6.0,6.0,4,2
1177,1177,30048340203,3004834,2,3,0,2,1,1,9,3,1,0,0,2.2,9.0,2,50,30.49,49.23,11771,11769,11769,0,3,2,1,17,10,,1,1,1,1,1,2,2,2,4,6.0,6.0,4,2
1178,1178,30048340204,3004834,2,4,1,2,0,6,3,19,0,6,0,2.2,9.0,2,7,4.85,11.89,11769,11716,11769,0,3,2,1,17,10,,1,1,1,2,2,2,2,2,1,2.0,3.0,4,2
1179,1179,30048340205,3004834,2,5,0,2,0,6,19,19,6,6,0,2.2,9.0,2,8,4.56,11.01,11716,11782,11769,0,3,2,1,17,10,,1,1,1,2,2,2,2,2,1,2.0,3.0,4,2
1180,1180,30048340206,3004834,2,6,0,2,1,6,19,3,6,0,0,2.2,9.0,2,24,4.25,10.25,11782,11769,11769,0,3,2,1,17,10,,1,1,1,2,2,2,2,2,3,3.0,4.0,4,2
1181,1181,30048720102,3004872,1,2,1,2,0,6,3,22,0,6,0,7.2,1.1,2,130,0.0,0.0,11768,10001,11768,1,3,2,1,6,3,3.0,2,2,2,2,2,1,1,2,5,6.0,6.0,9,2
1182,1182,30048720105,3004872,1,5,0,2,0,6,22,27,6,8,0,6.2,4.1,1,90,22.65,43.52,10001,11694,11768,1,3,1,1,12,7,,2,2,2,2,2,2,2,1,5,5.0,6.0,9,2
1183,1183,30048720109,3004872,1,9,0,2,1,6,27,3,8,0,0,7.2,1.1,2,130,0.0,0.0,11694,11768,11768,0,3,1,1,6,3,3.0,2,2,2,2,2,4,4,2,5,6.0,6.0,9,2
1184,1184,30048720202,3004872,2,2,1,2,0,4,3,5,0,4,0,2.1,9.0,2,7,0.0,0.0,11768,11731,11768,0,3,2,1,19,11,,1,1,1,2,2,1,1,2,1,2.0,3.0,9,2
1185,1185,30048720203,3004872,2,3,0,2,1,4,5,3,4,0,0,1.0,9.0,1,8,0.0,0.0,11731,11768,11768,0,3,2,1,19,11,,1,1,1,2,2,1,1,1,1,2.0,3.0,9,2
1186,1186,30048720204,3004872,2,4,1,2,0,4,3,6,0,4,0,1.0,9.0,1,7,0.0,0.0,11768,11731,11768,0,3,2,1,19,11,,1,1,1,2,2,4,4,1,1,2.0,3.0,9,2
1187,1187,30048720205,3004872,2,5,0,2,1,4,6,3,4,0,0,2.1,9.0,2,10,0.0,0.0,11731,11768,11768,0,3,2,1,19,11,,1,1,1,2,2,4,4,2,2,2.0,3.0,9,2
1210,1210,30049180102,3004918,1,2,1,3,0,5,3,6,0,4,0,2.2,9.0,2,35,19.81,34.47,11949,11716,11949,0,3,2,1,17,10,,1,1,1,2,2,2,2,2,3,5.0,6.0,4,3
1211,1211,30049180103,3004918,1,3,0,3,0,5,6,16,4,5,0,2.2,9.0,3,7,7.36,16.23,11716,11741,11949,0,3,2,1,17,10,,1,1,1,2,2,2,2,3,1,2.0,3.0,4,3
1212,1212,30049180104,3004918,1,4,0,3,0,5,16,21,5,7,0,2.2,9.0,3,12,3.97,9.82,11741,11772,11949,0,3,2,1,17,10,,1,1,1,2,2,2,2,3,2,1.0,2.0,4,3
1213,1213,30049180105,3004918,1,5,0,3,0,5,21,5,7,4,0,2.2,9.0,3,5,6.86,16.0,11772,11716,11949,0,3,2,1,17,10,,1,1,1,2,2,2,2,3,1,2.0,3.0,4,3
1214,1214,30049180106,3004918,1,6,0,3,1,5,5,3,4,0,0,2.2,9.0,2,24,21.39,31.38,11716,11949,11949,0,3,2,1,17,10,,1,1,1,2,2,2,2,2,3,5.0,6.0,4,3
1215,1215,30049180202,3004918,2,2,1,3,0,5,3,6,0,4,0,2.1,9.0,2,35,19.81,34.47,11949,11716,11949,0,3,2,1,19,11,,1,1,1,2,2,2,2,2,3,5.0,6.0,4,3
1216,1216,30049180203,3004918,2,3,0,3,0,5,6,16,4,5,0,2.1,9.0,3,7,7.36,16.23,11716,11741,11949,0,3,2,1,19,11,,1,1,1,2,2,2,2,3,1,2.0,3.0,4,3
1217,1217,30049180204,3004918,2,4,0,3,0,5,16,21,5,7,0,2.1,9.0,3,12,3.97,9.82,11741,11772,11949,0,3,2,1,19,11,,1,1,1,2,2,2,2,3,2,1.0,2.0,4,3
1218,1218,30049180205,3004918,2,5,0,3,0,5,21,5,7,4,0,2.1,9.0,3,5,6.86,16.0,11772,11716,11949,0,3,2,1,19,11,,1,1,1,2,2,2,2,3,1,2.0,3.0,4,3
1219,1219,30049180206,3004918,2,6,0,3,1,5,5,3,4,0,0,2.1,9.0,2,24,21.39,31.38,11716,11949,11949,0,3,2,1,19,11,,1,1,1,2,2,2,2,2,3,5.0,6.0,4,3
1220,1220,30049180207,3004918,2,7,1,3,0,9,3,24,0,9,0,2.1,9.0,2,15,1.67,0.0,11949,11949,11949,0,3,2,1,19,11,,1,1,1,2,2,3,3,2,2,2.0,3.0,4,3
1221,1221,30049180208,3004918,2,8,0,3,1,9,24,3,9,0,0,2.1,9.0,2,15,1.67,0.0,11949,11949,11949,0,3,2,1,19,11,,1,1,1,2,2,3,3,2,2,2.0,3.0,4,3
1222,1222,30049180302,3004918,3,2,1,3,0,1,3,9,0,1,0,1.0,9.0,1,50,38.22,46.7,11949,11804,11949,0,3,2,1,19,11,,1,1,1,1,1,1,1,1,4,6.0,6.0,4,3
1223,1223,30049180303,3004918,3,3,0,3,0,1,9,23,1,9,0,1.0,9.0,1,30,16.89,24.93,11804,11788,11949,0,3,2,1,19,11,,1,1,1,1,1,2,2,1,3,5.0,6.0,4,3
1224,1224,30049180304,3004918,3,4,0,3,1,1,23,3,9,0,0,1.0,9.0,1,45,22.06,28.03,11788,11949,11949,0,3,2,1,19,11,,1,1,1,1,2,3,3,1,4,6.0,6.0,4,3
1229,1229,30049700102,3004970,1,2,1,3,0,5,1,16,0,5,0,1.0,9.0,1,9,3.55,9.1,11746,11743,11746,0,3,2,1,19,11,,1,1,1,2,2,3,3,1,1,2.0,3.0,4,2
1230,1230,30049700103,3004970,1,3,0,3,1,5,16,3,5,0,1,1.0,9.0,1,11,3.55,9.09,11743,11746,11746,0,3,2,1,19,11,,1,1,1,2,2,3,3,1,2,2.0,3.0,4,2
1231,1231,30049700202,3004970,2,2,1,3,0,1,3,9,0,1,10,1.0,9.0,1,18,7.18,17.72,11746,11725,11746,0,3,2,1,19,11,,1,1,1,1,1,1,1,1,2,4.0,5.0,4,2
1232,1232,30049700203,3004970,2,3,0,3,1,1,9,3,1,0,0,1.0,9.0,1,16,7.18,17.21,11725,11746,11746,0,3,2,1,19,11,,1,1,1,1,1,3,3,1,2,4.0,5.0,4,2
1340,1340,30053200102,3005320,1,2,1,1,0,6,3,22,0,6,16,1.0,9.0,1,15,1.62,4.21,11798,11703,11704,0,3,2,1,19,11,,1,1,1,2,2,1,1,1,2,2.0,3.0,1,1
1341,1341,30053200103,3005320,1,3,0,1,1,6,22,3,6,0,0,1.0,9.0,1,25,1.62,4.21,11703,11798,11704,0,3,2,1,19,11,,1,1,1,2,2,1,1,1,3,2.0,3.0,1,1
1391,1391,30055930102,3005593,1,2,1,4,0,4,3,6,0,4,0,1.0,9.0,1,6,6.51,15.65,11716,11769,11769,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,1,1.0,2.0,3,2
1392,1392,30055930103,3005593,1,3,0,4,1,4,6,5,4,4,0,2.1,9.0,2,16,5.02,12.33,11769,11716,11769,0,3,2,1,19,11,,1,1,1,2,2,2,2,2,2,1.0,2.0,3,2
1393,1393,30055930104,3005593,1,4,1,4,0,4,5,20,4,6,0,1.0,9.0,1,4,1.33,0.0,11716,11716,11769,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,1,1.0,1.0,3,2
1394,1394,30055930105,3005593,1,5,0,4,1,4,20,6,6,4,0,1.0,9.0,1,4,1.33,0.0,11716,11716,11769,0,3,2,1,19,11,,1,1,1,2,2,3,3,1,1,1.0,1.0,3,2
1395,1395,30055930106,3005593,1,6,1,4,0,4,6,6,4,4,0,2.1,9.0,2,3,4.29,10.31,11716,11716,11769,0,3,2,1,19,11,,1,1,1,2,2,3,3,2,1,1.0,1.0,3,2
1396,1396,30055930107,3005593,1,7,0,4,1,4,6,5,4,4,0,2.1,9.0,3,3,4.3,11.18,11716,11716,11769,0,3,2,1,19,11,,1,1,1,2,2,3,3,3,1,1.0,1.0,3,2
1397,1397,30055930108,3005593,1,8,1,4,0,4,5,21,4,7,0,1.0,9.0,1,2,1.33,0.0,11716,11716,11769,0,3,2,1,19,11,,1,1,1,2,2,3,3,1,1,1.0,1.0,3,2
1398,1398,30055930109,3005593,1,9,0,4,1,4,21,6,7,4,0,1.0,9.0,1,4,1.33,0.0,11716,11716,11769,0,3,2,1,19,11,,1,1,1,2,2,3,3,1,1,1.0,1.0,3,2
1399,1399,30055930110,3005593,1,10,1,4,0,4,6,5,4,4,0,2.1,9.0,2,14,1.33,0.0,11716,11716,11769,0,3,2,1,19,11,,1,1,1,2,2,3,3,2,2,2.0,3.0,3,2
1400,1400,30055930111,3005593,1,11,0,4,1,4,5,3,4,0,0,1.0,9.0,1,10,1.33,0.0,11716,11716,11769,0,3,2,1,19,11,,1,1,1,2,2,3,3,1,2,2.0,3.0,3,2
1401,1401,30055930112,3005593,1,12,1,4,0,4,3,6,0,4,0,1.0,9.0,1,11,1.33,0.0,11716,11716,11769,0,3,2,1,19,11,,1,1,1,2,2,3,3,1,2,2.0,3.0,3,2
1402,1402,30055930113,3005593,1,13,0,4,1,4,6,5,4,4,3,2.1,9.0,2,10,1.33,0.0,11716,11716,11769,0,3,2,1,19,11,,1,1,1,2,2,4,4,2,2,2.0,3.0,3,2
1403,1403,30055930202,3005593,2,2,1,4,0,4,3,5,0,4,0,2.1,9.0,2,7,6.51,15.65,11716,11769,11769,0,3,2,1,19,11,,1,1,1,2,2,1,1,2,1,1.0,2.0,3,2
1404,1404,30055930203,3005593,2,3,0,4,1,4,5,6,4,4,0,1.0,9.0,1,6,5.02,12.33,11769,11716,11769,0,3,2,1,19,11,,1,1,1,2,2,1,1,1,1,1.0,2.0,3,2
1405,1405,30055930204,3005593,2,4,1,4,0,1,6,5,4,4,0,2.1,9.0,2,4,4.29,10.31,11716,11716,11769,0,3,2,1,19,11,,1,1,1,1,2,1,1,2,1,1.0,1.0,3,2
1406,1406,30055930205,3005593,2,5,0,4,0,1,5,9,4,1,0,1.0,9.0,1,30,21.28,37.77,11716,11747,11769,0,3,2,1,19,11,,1,1,1,1,1,1,1,1,3,5.0,6.0,3,2
1407,1407,30055930206,3005593,2,6,0,4,1,1,9,3,1,0,0,1.0,9.0,1,41,20.14,31.74,11747,11716,11769,0,3,2,1,19,11,,1,1,1,1,1,3,3,1,3,5.0,6.0,3,2
1408,1408,30055930302,3005593,3,2,1,4,0,3,3,12,0,3,13,2.2,9.0,2,7,6.51,15.65,11716,11769,11769,0,3,2,1,17,10,,1,1,1,2,2,1,1,2,1,1.0,2.0,3,2
1409,1409,30055930303,3005593,3,3,0,4,1,3,12,3,3,0,0,2.2,9.0,2,16,5.02,12.33,11769,11716,11769,0,3,2,1,17,10,,1,1,1,2,2,2,2,2,2,1.0,2.0,3,2
1410,1410,30055930304,3005593,3,4,1,4,0,4,3,6,0,4,0,2.2,9.0,2,3,4.29,10.31,11716,11716,11769,0,3,2,1,17,10,,1,1,1,2,2,3,3,2,1,1.0,1.0,3,2
1411,1411,30055930305,3005593,3,5,0,4,1,4,6,3,4,0,0,2.2,9.0,3,3,4.3,11.18,11716,11716,11769,0,3,2,1,17,10,,1,1,1,2,2,3,3,3,1,1.0,1.0,3,2
1412,1412,30055930402,3005593,4,2,1,4,0,3,3,12,0,3,13,2.2,9.0,2,4,4.29,10.31,11716,11716,11769,0,3,2,1,17,10,,1,1,1,2,2,1,1,2,1,1.0,1.0,3,2
1413,1413,30055930403,3005593,4,3,0,4,1,3,12,3,3,0,0,2.2,9.0,3,3,4.3,11.18,11716,11716,11769,0,3,2,1,17,10,,1,1,1,2,2,3,3,3,1,1.0,1.0,3,2
1414,1414,30055930404,3005593,4,4,1,4,0,9,3,13,0,9,0,2.2,9.0,2,14,1.33,0.0,11716,11716,11769,0,3,2,1,17,10,,1,1,1,2,2,3,3,2,2,2.0,3.0,3,2
1415,1415,30055930405,3005593,4,5,0,4,1,9,13,3,9,0,0,2.2,9.0,2,10,1.33,0.0,11716,11716,11769,0,3,2,1,17,10,,1,1,1,2,2,4,4,2,2,2.0,3.0,3,2
1432,1432,30057730102,3005773,1,2,1,3,0,1,3,9,0,1,0,7.1,1.1,1,79,27.3,48.4,11580,10023,11580,1,3,2,1,6,3,2.0,2,2,2,1,1,1,1,1,4,5.0,6.0,4,2
1433,1433,30057730106,3005773,1,6,0,3,1,1,9,3,1,0,0,7.1,1.1,1,90,27.4,45.29,10023,11580,11580,0,3,1,1,6,3,4.0,2,2,2,1,1,2,2,1,5,5.0,6.0,4,2
1434,1434,30057730302,3005773,3,2,1,3,0,1,3,9,0,1,0,3.0,6.0,1,45,4.92,13.97,11580,11570,11580,0,3,2,1,15,9,,3,2,2,1,1,2,2,1,4,3.0,4.0,4,2
1435,1435,30057730305,3005773,3,5,0,3,1,1,9,3,1,0,0,2.2,9.0,2,25,4.86,13.94,11570,11580,11580,0,3,2,1,17,10,,1,1,1,1,1,4,4,2,3,3.0,4.0,4,2
1436,1436,30058450102,3005845,1,2,1,2,0,6,3,22,0,6,0,1.0,9.0,1,60,27.17,38.23,11949,11787,11949,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,4,6.0,6.0,3,2
1437,1437,30058450103,3005845,1,3,0,2,0,6,22,17,6,5,0,1.0,9.0,1,30,6.03,16.03,11787,11779,11949,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,3,4.0,5.0,3,2
1438,1438,30058450104,3005845,1,4,0,2,1,6,17,3,5,0,0,1.0,9.0,1,30,20.31,24.33,11779,11949,11949,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,3,5.0,6.0,3,2
1439,1439,30058450202,3005845,2,2,1,2,0,5,3,16,0,5,0,1.0,9.0,1,10,2.34,0.0,11949,11949,11949,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,2,2.0,3.0,3,2
1440,1440,30058450203,3005845,2,3,0,2,1,5,16,3,5,0,0,1.0,9.0,1,10,2.34,0.0,11949,11949,11949,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,2,2.0,3.0,3,2
1441,1441,30058450204,3005845,2,4,1,2,0,8,3,27,0,8,0,1.0,9.0,1,15,4.55,8.88,11949,11934,11949,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,2,3.0,4.0,3,2
1442,1442,30058450205,3005845,2,5,0,2,1,8,27,3,8,0,0,1.0,9.0,1,15,4.74,9.46,11934,11949,11949,0,3,2,1,19,11,,1,1,1,2,2,3,3,1,2,3.0,4.0,3,2
1497,1497,30061770102,3006177,1,2,1,2,0,9,3,24,0,9,0,2.2,9.0,2,21,6.17,12.47,11733,11755,11733,0,3,2,1,17,10,,1,1,1,2,2,3,3,2,3,4.0,5.0,9,2
1498,1498,30061770103,3006177,1,3,0,2,1,9,24,3,9,0,0,2.2,9.0,2,22,6.17,11.91,11755,11733,11733,0,3,2,1,17,10,,1,1,1,2,2,4,4,2,3,4.0,5.0,9,2
1499,1499,30061770202,3006177,2,2,1,2,0,9,3,24,0,9,0,2.1,9.0,2,21,6.17,12.47,11733,11755,11733,0,3,2,1,19,11,,1,1,1,2,2,3,3,2,3,4.0,5.0,9,2
1500,1500,30061770203,3006177,2,3,0,2,1,9,24,3,9,0,0,2.1,9.0,2,22,6.17,11.91,11755,11733,11733,0,3,2,1,19,11,,1,1,1,2,2,4,4,2,3,4.0,5.0,9,2
1511,1511,30062150102,3006215,1,2,1,3,0,1,3,5,0,4,0,2.1,9.0,2,17,3.88,11.96,11801,11590,11756,0,3,2,1,19,11,,1,1,1,1,2,1,1,2,2,2.0,3.0,4,2
1512,1512,30062150103,3006215,1,3,0,3,0,1,5,9,4,1,10,1.0,9.0,1,25,9.41,22.37,11590,11576,11756,0,3,2,1,19,11,,1,1,1,1,1,1,1,1,3,4.0,5.0,4,2
1513,1513,30062150104,3006215,1,4,0,3,1,1,9,3,1,0,0,1.0,9.0,1,37,13.74,31.62,11576,11801,11756,0,3,2,1,19,11,,1,1,1,1,1,3,3,1,3,4.0,5.0,4,2
1514,1514,30062150105,3006215,1,5,1,3,0,2,3,12,0,2,0,1.0,9.0,1,15,4.8,14.18,11801,11530,11756,0,3,2,1,19,11,,1,1,1,2,2,4,4,1,2,3.0,4.0,4,2
1515,1515,30062150106,3006215,1,6,0,3,1,2,12,3,2,0,0,1.0,9.0,1,15,4.74,13.65,11530,11801,11756,0,3,2,1,19,11,,1,1,1,2,2,4,4,1,2,3.0,4.0,4,2
1516,1516,30062150202,3006215,2,2,1,3,0,1,3,9,0,1,10,1.0,9.0,1,45,31.28,55.54,11801,10032,11756,1,3,2,1,19,11,,1,1,1,1,1,1,1,1,4,6.0,6.0,4,2
1517,1517,30062150203,3006215,2,3,0,3,1,1,9,3,1,0,0,1.0,9.0,1,60,30.76,54.25,10032,11801,11756,0,3,1,1,19,11,,1,1,1,1,1,2,2,1,4,6.0,6.0,4,2
1518,1518,30062150302,3006215,3,2,1,3,0,9,3,13,0,9,0,2.2,9.0,2,17,3.88,11.96,11801,11590,11756,0,3,2,1,17,10,,1,1,1,2,2,1,1,2,2,2.0,3.0,4,2
1519,1519,30062150303,3006215,3,3,0,3,1,9,13,3,9,0,0,2.2,9.0,2,14,3.92,11.54,11590,11801,11756,0,3,2,1,17,10,,1,1,1,2,2,2,2,2,2,2.0,3.0,4,2
1623,1623,30067460102,3006746,1,2,1,1,0,5,3,18,0,5,0,1.0,9.0,1,4,0.77,0.0,11772,11772,11772,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,1,1.0,2.0,2,1
1624,1624,30067460103,3006746,1,3,0,1,0,5,18,25,5,9,0,1.0,9.0,1,10,2.33,5.8,11772,11772,11772,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,2,2.0,3.0,2,1
1625,1625,30067460104,3006746,1,4,0,1,1,5,25,3,9,0,0,1.0,9.0,1,10,2.33,5.84,11772,11772,11772,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,2,2.0,3.0,2,1
1626,1626,30067460105,3006746,1,5,1,1,0,5,3,18,0,5,0,1.0,9.0,1,8,3.35,7.42,11772,11713,11772,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,1,2.0,3.0,2,1
1627,1627,30067460106,3006746,1,6,0,1,0,5,18,21,5,7,0,1.0,9.0,1,8,4.59,11.94,11713,11763,11772,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,1,3.0,4.0,2,1
1628,1628,30067460107,3006746,1,7,0,1,1,5,21,3,7,0,0,1.0,9.0,1,10,5.4,12.36,11763,11772,11772,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,2,2.0,3.0,2,1
2013,2013,30084580102,3008458,1,2,1,2,0,2,1,12,0,2,13,1.0,9.0,1,30,11.71,23.12,11727,11779,11727,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,3,4.0,5.0,2,2
2014,2014,30084580103,3008458,1,3,0,2,1,2,12,3,2,0,1,1.0,9.0,1,45,11.84,23.14,11779,11727,11727,0,3,2,1,19,11,,1,1,1,2,2,3,3,1,4,4.0,5.0,2,2
2015,2015,30084580202,3008458,2,2,1,2,0,6,3,19,0,6,0,1.0,9.0,1,10,6.55,16.57,11727,11953,11727,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,2,2.0,3.0,2,2
2016,2016,30084580203,3008458,2,3,0,2,0,6,19,22,6,6,0,1.0,9.0,1,25,8.13,18.39,11953,11772,11727,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,3,4.0,5.0,2,2
2017,2017,30084580204,3008458,2,4,0,2,0,6,22,17,6,5,0,1.0,9.0,1,15,3.47,8.35,11772,11713,11727,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,2,3.0,4.0,2,2
2018,2018,30084580205,3008458,2,5,0,2,0,6,17,21,5,7,0,1.0,9.0,1,5,13.1,26.36,11713,11713,11727,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,1,1.0,1.0,2,2
2019,2019,30084580206,3008458,2,6,0,2,0,6,21,16,7,5,0,1.0,9.0,1,30,0.0,0.0,11713,11727,11727,0,3,2,1,19,11,,1,1,1,2,2,2,2,1,3,5.0,6.0,2,2
2020,2020,30084580207,3008458,2,7,0,2,1,6,16,3,5,0,0,1.0,9.0,1,15,0.0,0.0,11727,11727,11727,0,3,2,1,19,11,,1,1,1,2,2,3,3,1,2,2.0,3.0,2,2
2040,2040,30085550102,3008555,1,2,1,1,0,1,3,14,0,1,0,10.0,8.0,2,10,1.2,5.54,11561,11561,11561,0,3,2,1,5,2,,4,1,1,1,1,1,1,2,2,2.0,3.0,3,1
2041,2041,30085550103,3008555,1,3,0,1,0,1,14,14,1,1,0,7.0,1.0,1,59,25.94,66.23,11561,10001,11561,1,3,2,1,6,3,,2,2,2,1,1,1,1,1,4,6.0,6.0,3,1
2042,2042,30085550104,3008555,1,4,0,1,0,1,14,14,1,1,0,7.0,1.0,1,31,15.71,36.61,10001,11362,11561,1,3,1,1,6,3,,2,2,2,1,1,1,1,1,3,5.0,6.0,3,1
2043,2043,30085550105,3008555,1,5,0,1,0,1,14,14,1,1,0,7.0,1.0,1,31,15.79,38.83,11362,10001,11561,1,3,1,1,6,3,,2,2,2,1,1,1,1,1,3,5.0,6.0,3,1
2044,2044,30085550106,3008555,1,6,0,1,0,1,14,14,1,1,0,7.0,1.0,1,82,48.57,81.48,10001,11779,11561,0,3,1,1,6,3,,2,2,2,1,1,2,2,1,4,6.0,6.0,3,1
2045,2045,30085550107,3008555,1,7,0,1,0,1,14,14,1,1,0,7.0,1.0,1,82,48.52,84.39,11779,10001,11561,1,3,2,1,6,3,,2,2,2,1,1,2,2,1,4,6.0,6.0,3,1
2046,2046,30085550108,3008555,1,8,0,1,0,1,14,14,1,1,0,7.0,1.0,1,20,14.21,34.04,10001,11435,11561,1,3,1,1,6,3,,2,2,2,1,1,2,2,1,3,5.0,6.0,3,1
2047,2047,30085550109,3008555,1,9,0,1,0,1,14,14,1,1,0,7.0,1.0,1,19,13.9,34.17,11435,10001,11561,1,3,1,1,6,3,,2,2,2,1,1,2,2,1,2,5.0,6.0,3,1
2048,2048,30085550110,3008555,1,10,0,1,0,1,14,14,1,1,0,7.0,1.0,1,56,26.2,62.62,10001,11561,11561,0,3,1,1,6,3,,2,2,2,1,1,3,3,1,4,6.0,6.0,3,1
2049,2049,30085550111,3008555,1,11,0,1,1,1,14,3,1,0,0,3.0,6.0,1,23,1.2,5.54,11561,11561,11561,0,3,2,1,15,9,,3,2,2,1,1,3,3,1,3,2.0,3.0,3,1
2356,2356,30100570102,3010057,1,2,1,4,0,1,3,9,0,1,10,1.0,9.0,1,35,15.86,27.67,11740,11568,11743,0,3,2,1,19,11,,1,1,1,1,1,1,1,1,3,5.0,6.0,4,2
2357,2357,30100570103,3010057,1,3,0,4,1,1,9,3,1,0,0,1.0,9.0,1,45,15.38,28.27,11568,11740,11743,0,3,2,1,19,11,,1,1,1,1,1,3,3,1,4,5.0,6.0,4,2
2358,2358,30100570202,3010057,2,2,1,4,0,1,3,19,0,6,0,1.0,9.0,1,13,4.44,12.0,11740,11743,11743,0,3,2,1,19,11,,1,1,1,1,2,1,1,1,2,3.0,4.0,4,2
2359,2359,30100570203,3010057,2,3,0,4,0,1,19,16,6,5,0,1.0,9.0,1,9,0.66,0.0,11743,11743,11743,0,3,2,1,19,11,,1,1,1,1,2,1,1,1,1,1.0,1.0,4,2
2360,2360,30100570204,3010057,2,4,0,4,0,1,16,9,5,1,10,1.0,9.0,1,3,0.66,0.0,11743,11743,11743,0,3,2,1,19,11,,1,1,1,1,1,1,1,1,1,1.0,1.0,4,2
2361,2361,30100570205,3010057,2,5,0,4,1,1,9,3,1,0,0,1.0,9.0,1,14,4.44,11.97,11743,11740,11743,0,3,2,1,19,11,,1,1,1,1,1,3,3,1,2,3.0,4.0,4,2
2362,2362,30100570206,3010057,2,6,1,4,0,5,3,16,0,5,0,2.1,9.0,3,6,3.15,8.88,11740,11746,11743,0,3,2,1,19,11,,1,1,1,2,2,3,3,3,1,2.0,3.0,4,2
2363,2363,30100570207,3010057,2,7,0,4,1,5,16,3,5,0,0,2.1,9.0,3,6,3.29,8.8,11746,11740,11743,0,3,2,1,19,11,,1,1,1,2,2,3,3,3,1,2.0,3.0,4,2
2364,2364,30100570302,3010057,3,2,1,4,0,3,3,12,0,3,0,2.2,9.0,3,9,2.52,6.49,11740,11740,11743,0,3,2,1,17,10,,1,1,1,2,2,1,1,3,1,2.0,3.0,4,2
2365,2365,30100570303,3010057,3,3,0,4,1,3,12,3,3,0,1,2.2,9.0,3,17,2.52,6.58,11740,11740,11743,0,3,2,1,17,10,,1,1,1,2,2,2,2,3,2,2.0,3.0,4,2
2366,2366,30100570304,3010057,3,4,1,4,0,5,3,16,0,5,0,2.2,9.0,3,6,3.15,8.88,11740,11746,11743,0,3,2,1,17,10,,1,1,1,2,2,3,3,3,1,2.0,3.0,4,2
2367,2367,30100570305,3010057,3,5,0,4,1,5,16,3,5,0,0,2.2,9.0,3,6,3.29,8.8,11746,11740,11743,0,3,2,1,17,10,,1,1,1,2,2,3,3,3,1,2.0,3.0,4,2
2368,2368,30100570402,3010057,4,2,1,4,0,3,3,12,0,3,13,9.0,7.0,1,20,1.96,5.07,11740,11740,11743,0,3,2,1,1,1,,3,2,2,2,2,1,1,1,3,2.0,3.0,4,2
2369,2369,30100570403,3010057,4,3,0,4,1,3,12,3,3,0,0,9.0,7.0,1,22,1.96,5.07,11740,11740,11743,0,3,2,1,1,1,,3,2,2,2,2,2,2,1,3,2.0,3.0,4,2
2370,2370,30100570404,3010057,4,4,1,4,0,5,3,16,0,5,0,2.2,9.0,3,6,3.15,8.88,11740,11746,11743,0,3,2,1,17,10,,1,1,1,2,2,3,3,3,1,2.0,3.0,4,2
