,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,PLSAM,SAMPN,PERNO,PLANO,HHSIZE,TRPDUR,TRPDIST_HN,DNYC,PMODE,TOTTR_R,INCOM_R,HHVEH_R
3378,3378,94747,94747,36437630103,3643763,1,3,1,20,6.52,0,19,1,4,1
3379,3379,94748,94748,36437630104,3643763,1,4,1,45,0.41,0,19,1,4,1
3380,3380,94749,94749,36437630106,3643763,1,6,1,19,3.91,0,19,1,4,1
3381,3381,94750,94750,36437630107,3643763,1,7,1,24,4.1,0,19,1,4,1
3382,3382,94793,94793,36494250102,3649425,1,2,4,5,2.16,0,19,1,4,3
3383,3383,94794,94794,36494250103,3649425,1,3,4,4,2.16,0,19,1,4,3
3384,3384,94795,94795,36494250104,3649425,1,4,4,53,36.16,0,19,1,4,3
3385,3385,94796,94796,36494250106,3649425,1,6,4,25,8.33,0,19,1,4,3
3386,3386,95257,95257,36561450102,3656145,1,2,1,26,29.51,0,19,1,2,2
3387,3387,95258,95258,36561450103,3656145,1,3,1,11,4.64,0,19,1,2,2
3388,3388,95259,95259,36561450104,3656145,1,4,1,35,26.47,0,19,1,2,2
3389,3389,95284,95284,36562720102,3656272,1,2,5,30,12.63,0,19,1,4,2
3390,3390,95285,95285,36562720103,3656272,1,3,5,30,12.62,0,19,1,4,2
3391,3391,95575,95575,36590420102,3659042,1,2,1,26,11.61,0,19,1,4,1
3392,3392,95576,95576,36590420103,3659042,1,3,1,40,11.1,0,19,1,4,1
3393,3393,95577,95577,36591340102,3659134,1,2,3,15,2.29,0,19,1,4,2
3394,3394,95578,95578,36591340103,3659134,1,3,3,10,2.29,0,19,1,4,2
3395,3395,95579,95579,36591340202,3659134,2,2,3,22,8.15,0,19,1,4,2
3396,3396,95580,95580,36591340203,3659134,2,3,3,15,8.16,0,19,1,4,2
3397,3397,95583,95583,36592230202,3659223,2,2,2,19,10.3,0,19,1,2,1
3398,3398,95584,95584,36592230203,3659223,2,3,2,23,11.91,0,19,1,2,1
3399,3399,95587,95587,36593150202,3659315,2,2,3,80,19.71,1,12,1,3,3
3400,3400,95591,95591,36593150210,3659315,2,10,3,10,1.43,0,19,1,3,3
3401,3401,95594,95594,36595880102,3659588,1,2,3,113,0.0,1,12,1,4,3
3402,3402,95597,95597,36595880202,3659588,2,2,3,35,6.06,0,19,1,4,3
3403,3403,95598,95598,36595880203,3659588,2,3,3,30,5.95,0,19,1,4,3
3404,3404,95602,95602,36595920102,3659592,1,2,2,30,8.28,0,19,1,4,2
3405,3405,95603,95603,36595920103,3659592,1,3,2,35,8.75,0,19,1,4,2
3406,3406,95604,95604,36595920202,3659592,2,2,2,30,15.99,0,19,1,4,2
3407,3407,95605,95605,36595920203,3659592,2,3,2,30,15.67,0,19,1,4,2
3408,3408,95606,95606,36597230102,3659723,1,2,2,20,5.98,0,19,1,2,2
3409,3409,95607,95607,36597230103,3659723,1,3,2,20,6.82,0,19,1,2,2
3410,3410,95608,95608,36597230104,3659723,1,4,2,15,3.4,0,19,1,2,2
3411,3411,95609,95609,36597230202,3659723,2,2,2,10,0.42,0,19,1,2,2
3412,3412,95610,95610,36597230203,3659723,2,3,2,9,0.42,0,19,1,2,2
3413,3413,95613,95613,36598650102,3659865,1,2,2,14,4.71,0,19,1,4,2
3414,3414,95614,95614,36598650103,3659865,1,3,2,12,4.7,0,19,1,4,2
3415,3415,95617,95617,36598780202,3659878,2,2,4,20,2.36,1,19,1,9,2
3416,3416,95621,95621,36599530102,3659953,1,2,1,6,0.0,0,19,1,2,1
3417,3417,95622,95622,36599530103,3659953,1,3,1,4,0.0,0,19,1,2,1
3418,3418,95623,95623,36599530104,3659953,1,4,1,4,0.0,0,19,1,2,1
3419,3419,95624,95624,36599530105,3659953,1,5,1,5,0.0,0,19,1,2,1
3420,3420,95627,95627,36599590102,3659959,1,2,2,2,0.86,0,19,1,4,2
3421,3421,95628,95628,36599590103,3659959,1,3,2,1,0.86,0,19,1,4,2
3422,3422,95629,95629,36599590104,3659959,1,4,2,22,16.26,0,19,1,4,2
3423,3423,95630,95630,36599590105,3659959,1,5,2,18,0.0,0,19,1,4,2
3424,3424,95631,95631,36599590106,3659959,1,6,2,27,0.0,0,19,1,4,2
3425,3425,95632,95632,36599590107,3659959,1,7,2,2,0.86,0,19,1,4,2
3426,3426,95636,95636,36599770202,3659977,2,2,2,15,2.66,0,16,4,2,1
3427,3427,95637,95637,36599770203,3659977,2,3,2,15,2.17,0,16,1,2,1
3428,3428,96668,96668,36681060102,3668106,1,2,2,32,8.64,0,19,1,4,2
3429,3429,96669,96669,36681060103,3668106,1,3,2,12,0.0,0,19,1,4,2
3430,3430,96670,96670,36681060104,3668106,1,4,2,14,0.0,0,19,1,4,2
3431,3431,96671,96671,36681060105,3668106,1,5,2,9,0.52,0,19,1,4,2
3432,3432,96672,96672,36681060202,3668106,2,2,2,55,41.75,0,19,1,4,2
3433,3433,96673,96673,36681060203,3668106,2,3,2,45,42.38,0,19,1,4,2
3434,3434,96697,96697,36681340102,3668134,1,2,2,7,0.95,0,19,1,2,2
3435,3435,96698,96698,36681340103,3668134,1,3,2,5,0.69,0,19,1,2,2
3436,3436,96699,96699,36681340104,3668134,1,4,2,10,0.95,0,19,1,2,2
3437,3437,96715,96715,36682530102,3668253,1,2,3,30,13.81,0,19,1,4,2
3438,3438,96716,96716,36682530103,3668253,1,3,3,45,14.88,0,19,1,4,2
3439,3439,96719,96719,36682530202,3668253,2,2,3,45,17.69,0,19,1,4,2
3440,3440,96720,96720,36682530203,3668253,2,3,3,55,17.49,0,19,1,4,2
3441,3441,96721,96721,36682530302,3668253,3,2,3,40,2.54,0,6,1,4,2
3442,3442,96722,96722,36682530305,3668253,3,5,3,9,2.54,0,17,2,4,2
3443,3443,96800,96800,36688760102,3668876,1,2,1,23,15.63,0,19,1,4,1
3444,3444,96801,96801,36688760103,3668876,1,3,1,16,15.19,0,19,1,4,1
3445,3445,96802,96802,36688760104,3668876,1,4,1,13,1.8,0,19,1,4,1
3446,3446,96859,96859,36694860102,3669486,1,2,2,39,8.74,0,19,1,2,1
3447,3447,96860,96860,36694860104,3669486,1,4,2,65,9.52,0,19,1,2,1
3448,3448,96861,96861,36694860105,3669486,1,5,2,8,0.96,0,19,1,2,1
3449,3449,96874,96874,36697010102,3669701,1,2,2,19,15.64,0,19,1,3,3
3450,3450,96875,96875,36697010103,3669701,1,3,2,2,0.46,0,19,1,3,3
3451,3451,96876,96876,36697010104,3669701,1,4,2,30,9.01,0,19,1,3,3
3452,3452,96877,96877,36697010105,3669701,1,5,2,4,0.87,0,19,1,3,3
3453,3453,96878,96878,36697010106,3669701,1,6,2,28,11.29,0,19,1,3,3
3454,3454,96881,96881,36697010202,3669701,2,2,2,10,3.15,0,19,1,3,3
3455,3455,96882,96882,36697010203,3669701,2,3,2,9,1.54,0,19,1,3,3
3456,3456,96883,96883,36697010204,3669701,2,4,2,17,4.28,0,19,1,3,3
3457,3457,96884,96884,36697010205,3669701,2,5,2,14,0.0,0,19,1,3,3
3458,3458,96885,96885,36697010206,3669701,2,6,2,11,0.0,0,19,1,3,3
3459,3459,96886,96886,36697010207,3669701,2,7,2,20,0.0,0,19,1,3,3
3460,3460,96887,96887,36697010209,3669701,2,9,2,15,5.0,0,19,1,3,3
3461,3461,96888,96888,36697010210,3669701,2,10,2,9,2.42,0,19,1,3,3
3462,3462,96911,96911,36698430102,3669843,1,2,2,30,13.44,0,19,2,4,3
3463,3463,96912,96912,36698430103,3669843,1,3,2,30,11.4,0,19,1,4,3
3464,3464,96913,96913,36698430104,3669843,1,4,2,15,3.4,0,19,1,4,3
3465,3465,96914,96914,36698430105,3669843,1,5,2,60,9.11,0,19,1,4,3
3466,3466,96915,96915,36698430106,3669843,1,6,2,60,19.02,0,19,1,4,3
3467,3467,96916,96916,36698430202,3669843,2,2,2,10,2.31,0,19,1,4,3
3468,3468,96917,96917,36698430203,3669843,2,3,2,30,6.44,0,19,1,4,3
3469,3469,96918,96918,36698430204,3669843,2,4,2,20,8.75,0,19,1,4,3
3470,3470,97051,97051,36703580102,3670358,1,2,1,13,2.86,0,19,1,4,2
3471,3471,97052,97052,36703580103,3670358,1,3,1,16,3.45,0,19,1,4,2
3472,3472,97053,97053,36703580104,3670358,1,4,1,30,5.53,0,19,1,4,2
3473,3473,97054,97054,36703580105,3670358,1,5,1,10,0.4,0,19,1,4,2
3474,3474,97108,97108,36706700102,3670670,1,2,1,32,17.13,0,19,1,4,1
3475,3475,97109,97109,36706700103,3670670,1,3,1,44,17.13,0,19,1,4,1
3476,3476,97317,97317,36717980103,3671798,1,3,2,115,36.51,1,19,1,3,1
3477,3477,97341,97341,36719640102,3671964,1,2,4,8,3.09,0,19,4,4,2
3478,3478,97342,97342,36719640103,3671964,1,3,4,14,5.65,0,19,2,4,2
3479,3479,97343,97343,36719640104,3671964,1,4,4,15,5.5,0,19,2,4,2
3480,3480,97344,97344,36719640105,3671964,1,5,4,10,3.09,0,19,4,4,2
3481,3481,97345,97345,36719640202,3671964,2,2,4,8,3.09,0,17,4,4,2
3482,3482,97346,97346,36719640203,3671964,2,3,4,14,5.65,0,17,2,4,2
3483,3483,97347,97347,36719640204,3671964,2,4,4,15,5.5,0,17,2,4,2
3484,3484,97348,97348,36719640205,3671964,2,5,4,10,3.09,0,17,4,4,2
3485,3485,97359,97359,36719820104,3671982,1,4,4,40,10.29,0,19,1,4,3
3486,3486,97360,97360,36719820105,3671982,1,5,4,2,3.14,0,19,1,4,3
3487,3487,97361,97361,36719820106,3671982,1,6,4,22,7.65,0,19,1,4,3
3488,3488,97362,97362,36719820202,3671982,2,2,4,30,9.04,0,19,1,4,3
3489,3489,97363,97363,36719820203,3671982,2,3,4,30,11.72,0,19,1,4,3
3490,3490,97364,97364,36719820204,3671982,2,4,4,20,11.74,0,19,1,4,3
3491,3491,97365,97365,36719820205,3671982,2,5,4,31,9.66,0,19,1,4,3
3492,3492,97382,97382,36719960302,3671996,3,2,3,3,0.0,0,17,2,4,2
3493,3493,97383,97383,36719960303,3671996,3,3,3,3,0.0,0,17,2,4,2
3494,3494,97391,97391,36720970102,3672097,1,2,2,40,39.58,1,19,1,4,2
3495,3495,97393,97393,36720970104,3672097,1,4,2,10,1.4,0,19,1,4,2
3496,3496,97394,97394,36720970202,3672097,2,2,2,8,3.09,0,19,1,4,2
3497,3497,97395,97395,36720970203,3672097,2,3,2,10,3.09,0,19,1,4,2
3498,3498,97443,97443,36722840202,3672284,2,2,2,5,4.12,0,19,2,2,2
3499,3499,97444,97444,36722840203,3672284,2,3,2,10,3.87,0,17,2,2,2
3500,3500,97454,97454,36723750102,3672375,1,2,1,55,17.55,0,19,1,3,2
3501,3501,97455,97455,36723750103,3672375,1,3,1,65,17.55,0,19,1,3,2
3502,3502,97504,97504,36727350102,3672735,1,2,1,22,13.76,0,19,1,3,2
3503,3503,97505,97505,36727350103,3672735,1,3,1,4,0.55,0,19,1,3,2
3504,3504,97506,97506,36727350104,3672735,1,4,1,7,0.55,0,19,1,3,2
3505,3505,97507,97507,36727350105,3672735,1,5,1,8,1.35,0,19,1,3,2
3506,3506,97508,97508,36727350106,3672735,1,6,1,21,12.82,0,19,1,3,2
3507,3507,97514,97514,36727930302,3672793,3,2,3,127,0.0,1,6,1,4,2
3508,3508,97531,97531,36729880102,3672988,1,2,4,2,0.68,0,19,3,3,2
3509,3509,97532,97532,36729880103,3672988,1,3,4,24,12.62,0,19,1,3,2
3510,3510,97533,97533,36729880104,3672988,1,4,4,2,0.75,0,19,1,3,2
3511,3511,97534,97534,36729880105,3672988,1,5,4,13,6.05,0,19,1,3,2
3512,3512,97535,97535,36729880106,3672988,1,6,4,13,5.56,0,19,1,3,2
3513,3513,97536,97536,36729880107,3672988,1,7,4,25,12.61,0,19,1,3,2
3514,3514,97537,97537,36729880108,3672988,1,8,4,1,0.68,0,19,3,3,2
3515,3515,97538,97538,36729880202,3672988,2,2,4,35,21.72,0,19,1,3,2
3516,3516,97539,97539,36729880203,3672988,2,3,4,9,0.0,0,19,2,3,2
3517,3517,97540,97540,36729880204,3672988,2,4,4,11,0.0,0,19,2,3,2
3518,3518,97541,97541,36729880205,3672988,2,5,4,40,22.42,0,19,1,3,2
3519,3519,97625,97625,36736120102,3673612,1,2,2,25,32.03,0,19,1,4,3
3520,3520,97626,97626,36736120103,3673612,1,3,2,35,12.02,0,19,1,4,3
3521,3521,97627,97627,36736120104,3673612,1,4,2,18,14.94,0,19,1,4,3
3522,3522,97628,97628,36736120202,3673612,2,2,2,21,13.7,0,19,1,4,3
3523,3523,97629,97629,36736120203,3673612,2,3,2,13,4.39,0,19,1,4,3
3524,3524,97630,97630,36736120204,3673612,2,4,2,13,3.21,0,19,1,4,3
3525,3525,97631,97631,36736120205,3673612,2,5,2,35,14.62,0,19,1,4,3
3526,3526,97632,97632,36736120206,3673612,2,6,2,4,3.77,0,19,1,4,3
3527,3527,97633,97633,36736120207,3673612,2,7,2,3,4.55,0,19,1,4,3
3528,3528,97634,97634,36736120208,3673612,2,8,2,4,4.55,0,19,1,4,3
3529,3529,97635,97635,36736120209,3673612,2,9,2,4,3.77,0,19,1,4,3
3530,3530,97651,97651,36737520202,3673752,2,2,3,88,64.02,1,19,1,2,2
3531,3531,97692,97692,36740300202,3674030,2,2,2,30,14.59,0,19,1,4,2
3532,3532,97693,97693,36740300203,3674030,2,3,2,45,14.41,0,19,1,4,2
3533,3533,97694,97694,36740580102,3674058,1,2,2,30,9.11,0,19,1,3,3
3534,3534,97695,97695,36740580103,3674058,1,3,2,30,8.85,0,19,1,3,3
3535,3535,97713,97713,36742200202,3674220,2,2,4,25,14.69,0,19,2,4,2
3536,3536,97714,97714,36742200203,3674220,2,3,4,26,12.74,0,19,1,4,2
3537,3537,97731,97731,36743400202,3674340,2,2,2,31,18.12,0,19,1,4,2
3538,3538,97732,97732,36743400203,3674340,2,3,2,34,17.68,0,19,1,4,2
3539,3539,97740,97740,36744070102,3674407,1,2,3,45,29.17,0,19,1,4,2
3540,3540,97741,97741,36744070103,3674407,1,3,3,15,5.97,0,19,1,4,2
3541,3541,97742,97742,36744070104,3674407,1,4,3,48,23.1,0,19,1,4,2
3542,3542,97743,97743,36744070202,3674407,2,2,3,50,36.17,0,19,1,4,2
3543,3543,97744,97744,36744070203,3674407,2,3,3,50,36.04,0,19,1,4,2
3544,3544,97867,97867,36749430102,3674943,1,2,2,30,8.22,0,19,1,3,2
3545,3545,97868,97868,36749430103,3674943,1,3,2,15,5.37,0,19,1,3,2
3546,3546,97869,97869,36749430104,3674943,1,4,2,10,3.54,0,19,1,3,2
3547,3547,97870,97870,36749430105,3674943,1,5,2,15,8.4,0,19,1,3,2
3548,3548,97871,97871,36749430106,3674943,1,6,2,20,2.86,0,19,1,3,2
3549,3549,97872,97872,36749430107,3674943,1,7,2,20,7.51,0,19,1,3,2
3550,3550,97873,97873,36749430202,3674943,2,2,2,140,61.45,1,6,1,3,2
3551,3551,97903,97903,36751180203,3675118,2,3,3,15,5.97,0,19,1,4,2
3552,3552,97904,97904,36751180204,3675118,2,4,3,15,5.97,0,19,1,4,2
3553,3553,97942,97942,36752920102,3675292,1,2,3,15,0.62,0,19,1,4,3
3554,3554,97943,97943,36752920103,3675292,1,3,3,30,4.11,0,19,1,4,3
3555,3555,97944,97944,36752920104,3675292,1,4,3,15,4.11,0,19,1,4,3
3556,3556,97945,97945,36752920105,3675292,1,5,3,180,0.62,0,19,1,4,3
3557,3557,97946,97946,36752920202,3675292,2,2,3,30,15.48,0,19,1,4,3
3558,3558,97947,97947,36752920203,3675292,2,3,3,30,15.72,0,19,1,4,3
3559,3559,97948,97948,36752920204,3675292,2,4,3,15,0.62,0,19,1,4,3
3560,3560,97949,97949,36752920302,3675292,3,2,3,60,7.9,0,19,1,4,3
3561,3561,97950,97950,36752920303,3675292,3,3,3,45,7.92,0,19,1,4,3
3562,3562,97951,97951,36753340202,3675334,2,2,2,23,9.82,0,19,1,4,2
3563,3563,97952,97952,36753340203,3675334,2,3,2,2,0.75,0,19,1,4,2
3564,3564,97953,97953,36753340204,3675334,2,4,2,40,7.35,0,19,1,4,2
3565,3565,97954,97954,36753340205,3675334,2,5,2,15,2.88,0,19,1,4,2
3566,3566,97955,97955,36753570102,3675357,1,2,1,127,66.23,1,6,2,3,1
3567,3567,97957,97957,36754780102,3675478,1,2,2,17,10.4,0,19,1,4,2
3568,3568,97958,97958,36754780103,3675478,1,3,2,10,5.78,0,19,1,4,2
3569,3569,97959,97959,36754780104,3675478,1,4,2,10,5.93,0,19,1,4,2
3570,3570,97960,97960,36754780105,3675478,1,5,2,30,0.0,0,19,1,4,2
3571,3571,97961,97961,36754780106,3675478,1,6,2,5,0.0,0,19,1,4,2
3572,3572,97962,97962,36754780202,3675478,2,2,2,25,8.22,0,19,1,4,2
3573,3573,97963,97963,36754780203,3675478,2,3,2,6,2.23,0,19,1,4,2
3574,3574,97964,97964,36754780204,3675478,2,4,2,18,3.94,0,19,1,4,2
3575,3575,97965,97965,36754780205,3675478,2,5,2,23,2.86,0,19,1,4,2
3576,3576,97966,97966,36754780206,3675478,2,6,2,27,7.51,0,19,1,4,2
3577,3577,97967,97967,36755630102,3675563,1,2,4,7,2.05,0,19,1,4,2
3578,3578,97968,97968,36755630103,3675563,1,3,4,34,28.99,0,19,1,4,2
3579,3579,97969,97969,36755630104,3675563,1,4,4,6,1.59,0,19,1,4,2
3580,3580,97970,97970,36755630105,3675563,1,5,4,13,3.56,0,19,1,4,2
3581,3581,97971,97971,36755630106,3675563,1,6,4,15,3.56,0,19,1,4,2
3582,3582,97972,97972,36755630107,3675563,1,7,4,51,28.55,0,19,1,4,2
3583,3583,97973,97973,36755630108,3675563,1,8,4,1,0.76,0,19,1,4,2
3584,3584,97974,97974,36755630109,3675563,1,9,4,4,0.76,0,19,2,4,2
3585,3585,97975,97975,36755630110,3675563,1,10,4,6,2.84,0,19,3,4,2
3586,3586,97976,97976,36755630111,3675563,1,11,4,3,3.23,0,19,3,4,2
3587,3587,97977,97977,36755630202,3675563,2,2,4,11,2.22,0,19,2,4,2
3588,3588,97978,97978,36755630203,3675563,2,3,4,13,3.94,0,19,1,4,2
3589,3589,97979,97979,36755630204,3675563,2,4,4,7,3.11,0,19,1,4,2
3590,3590,97980,97980,36755630205,3675563,2,5,4,14,4.37,0,19,1,4,2
3591,3591,98009,98009,36757230102,3675723,1,2,1,22,0.61,0,23,1,1,0
3592,3592,98010,98010,36757230103,3675723,1,3,1,12,0.61,0,17,2,1,0
3593,3593,98013,98013,36757500102,3675750,1,2,4,15,3.24,0,19,1,4,3
3594,3594,98014,98014,36757500103,3675750,1,3,4,15,3.24,0,19,1,4,3
3595,3595,98018,98018,36757500302,3675750,3,2,4,16,5.99,0,19,1,4,3
3596,3596,98019,98019,36757500303,3675750,3,3,4,18,5.98,0,19,1,4,3
3597,3597,98020,98020,36757500402,3675750,4,2,4,40,22.43,0,19,1,4,3
3598,3598,98021,98021,36757500403,3675750,4,3,4,38,22.11,0,19,1,4,3
3599,3599,98027,98027,36757770107,3675777,1,7,2,50,25.54,0,19,1,3,3
3600,3600,98028,98028,36757770109,3675777,1,9,2,30,19.63,0,19,1,3,3
3601,3601,98029,98029,36757770110,3675777,1,10,2,30,12.51,0,19,1,3,3
3602,3602,98056,98056,36759180102,3675918,1,2,2,18,15.99,0,19,1,2,2
3603,3603,98057,98057,36759180103,3675918,1,3,2,30,15.41,0,19,1,2,2
3604,3604,98099,98099,36762700102,3676270,1,2,1,40,28.34,0,19,1,2,1
3605,3605,98100,98100,36762700103,3676270,1,3,1,10,3.07,0,17,4,2,1
3606,3606,98101,98101,36762700104,3676270,1,4,1,15,3.15,0,17,4,2,1
3607,3607,98102,98102,36762700105,3676270,1,5,1,60,29.41,0,19,1,2,1
3608,3608,98103,98103,36762700106,3676270,1,6,1,5,1.57,0,19,1,2,1
3609,3609,98132,98132,36763640102,3676364,1,2,2,10,2.41,0,19,1,4,3
3610,3610,98133,98133,36763640103,3676364,1,3,2,15,2.41,0,19,1,4,3
3611,3611,98134,98134,36763640202,3676364,2,2,2,20,11.4,0,19,1,4,3
3612,3612,98135,98135,36763640203,3676364,2,3,2,25,11.4,0,19,1,4,3
3613,3613,98181,98181,36765690105,3676569,1,5,1,10,3.41,0,19,1,1,1
3614,3614,98182,98182,36765690106,3676569,1,6,1,15,3.41,0,19,1,1,1
3615,3615,98183,98183,36765930102,3676593,1,2,1,115,0.0,1,6,1,3,1
